die Großmutter	la grand-mère

die Großeltern	les grands-parents

der Enkel	le petit-fils

die Enkelin	la petite-fille

die Tante	la tante

der Cousin	le cousin

die Kusine	la cousine

der Neffe	le neveu

die Nichte	la nièce

der Ehemann	le mari

die Ehefrau	la femme

das Ehepaar	le couple

der Schwiegersohn	le gendre

die Schwiegertochter	la belle-fille

der Schwiegervater	le beau-père

die Schwiegermutter	la belle-mère

der Schwager	le beau-frère

die Schwägerin	la belle-sœur

ein Freund	un ami

eine Freundin	une amie

der Bräutigam	le marié

die Braut	la mariée

erklären	expliquer
können Sie mir das Problem erklären?	pouvez-vous m'expliquer le problème?
die Erklärung	l'explication
ich habe keine Erklärung	je n'ai pas d'explication

das Beispiel	l'exemple
zum Beispiel	par exemple
entschuldigen	excuser
bitte entschuldigen Sie, können Sie mir den Weg zum Eiffelturm zeigen?	excusez-moi, pouvez-vous me montrer le chemin de la Tour Eiffel?
die Entschuldigung	l'excuse

sein	être
ich bin aus Paris	je suis de Paris
das Buch gehört mir	le livre est à moi
ich bin krank gewesen	j'ai été malade

sterben	mourir
sie ist 1950 gestorben	elle est morte en 1950
der Tod	la mort
tot	mort

fünf	cinq
er hat fünf Autos	il a cinq voitures

singen	chanter
falsch singen	chanter faux
richtig singen	chanter juste
das Lied	la chanson

fünfzig	cinquante
mein Vater ist fünfzig Jahre alt	mon père a cinquante ans

ändern / wechseln	changer
er hat seine Meinung geändert	il a changé d'avis
Dollars in Euro wechseln	changer des dollars en euros
die Veränderung / der Wechsel	le changement

klar	clair
das ist klar	c'est clair

so sehr	tellement
mögen Sie den Wein? nicht so sehr	aimez-vous le vin? pas tellement
sie ist so nett	elle est tellement gentille

die Polizei	la police
er wurde von der Polizei festgenommen	il a été arrêté par la police

die Tür	la porte
öffne die Tür	ouvre la porte
schließ die Tür	fermez la porte

regnen	pleuvoir
es regnet	il pleut
der Regen	la pluie

weinen	pleurer
er hat vor Freude geweint	il a pleuré de joie

vergessen	oublier
ich habe vergessen, meine Hausaufgaben zu machen	j'ai oublié de fair mes devoirs

Hallo, wie geht es dir?	Salut, comment ça va?
Wie geht es Ihnen?	Comment allez-vous?
Freut mich, Sie kennen zu lernen.	Enchanté de faire votre connaissance.

Wie heißt du?	Comment t'appelles-tu?
Wie heißen Sie?	Comment vous appelez-vous?
ich heiße Pierre	je m'appelle Pierre

Wo wohnst du?	Où habites-tu?
Wo wohnen Sie?	Où habitez-vous?
ich wohne in Paris	j'habite à Paris

Woher kommst du?	D'où viens-tu?
Woher kommen Sie?	D'où venez-vous?
ich bin aus Frankreich	je suis de France

Wie alt bist du?	Quel âge as-tu?
Wie alt sind Sie?	Quel âge avez-vous?
ich bin fünfzig Jahre alt	j'ai cinquante ans

Was machst du beruflich?	Quelle est ta profession?
Was machen Sie beruflich?	Quelle est votre profession?
ich bin Sekretärin	je suis secrétaire

Und wo arbeitest du?	Et où travailles-tu?
Und wo arbeiten Sie?	Et où travaillez-vous?
ich arbeite in einem Büro	je travaille dans un bureau

Wann wurdest du geboren?	Quand es-tu né?
Wann wurden Sie geboren?	Quand êtes-vous né?
ich wurde am fünfzehnten Juli zweitausendacht geboren	je suis né le qinze juillet deux milles huit

ich bin ledig	je suis célibataire
ich bin verheiratet	je suis marié
ich bin geschieden	je suis divorcé

der Witwer	le veuf
die Witwe	la veuve

Wie sind Ihre neuen Nachbarn?	Comment sont vos nouveaux voisins?
sie sind freundlich	ils sont aimables
sie sind unfreundlich	ils sont désagréable

Haben Sie Kinder?	Est-ce que vous avez des enfants?
ja, sie sind sehr brav	oui, ils sont très sages
ja, sie sind sehr unartig	oui, ils sont mal élevé

alle / alles / ganz	tout / tous / toute / toutes
kommt alle her	venez tous ici
das ist alles	c'est tout
den ganzen Tag	toute la journée
sie ist ganz zufrieden	elle est toute contente

immer	toujours
er ist immer freundlich	il est toujours gentil
immer und überall	toujours et partout
wie immer	comme toujours
schon immer	depuis toujours
für immer	pour toujours

berühren	toucher
mit der Hand berühren	toucher de la main
nicht berühren!	ne pas toucher!

früh	tôt
er ist früh gekommen	il est venu tôt

fallen	tomber
das Buch ist runtergefallen	le livre est tombé

auf Wiedersehen	au revoir
auf Wiedersehen sagen	dire au revoir
sich verabschieden	se dire au revoir

nichts	rien
ich konnte nichts sehen	je ne pouvais rien voir
nichts zu machen	rien à faire
sonst nichts	rien d'autre
überhaupt nichts	rien du tout
das macht nichts	ça ne fait rien
bitteschön	ce n'est rien

lachen	rire
da gibt es nichts zu lachen	il n'y a pas de quoi rire

rot	rouge
welche Farbe hat dein Auto? Rot	de quelle couleur est ta voiture? Rouge

die Straße	la rue
ich habe die Straße überquert	j'ai traversé la rue

da / dort	là
dort	là-bas
da oben	là-haut
darunter	là-dessous
darüber	là-dessus

der See	le lac
wir haben den See in einem Boot überquert	nous avons traversé le lac en bateau

hässlich	laid
laid est le contraire de beau

sich waschen	se laver
er hat sich die Hände gewaschen	il s'est lavé les mains
hast du dir die Zähne geputzt?	tu t'es lavé les dents?

der / die / das	le / la / les
der Junge	le garçon
die Jungen	les garçons
die Frau	la femme
die Frauen	les femmes
das Buch	le livre
die Bücher	les livres

überall	partout
sie steckt ihre Nase überall rein	elle met son nez partout

der Teil	la part
er hat den besten Teil bekommen	il a reçu la meilleure part

weil	parce que
ich kann nicht kommen, weil ich krank bin	je ne peux pas venir parce que je suis malade

die Seite	la page
öffnen Sie Ihre Bücher auf Seite drei	ouvrez vos livres à la page trois

bezahlen	payer
teuer bezahlen	payer cher
die Bezahlung	le paiement

die Katze	le chat
Pierre hat zwei Haustiere, eine Katze und einen Hund	Pierre a deux animaux domestiques, un chat et un chien

suchen	chercher
was suchst du?	qu'est-ce que tu cherches?

teuer / lieb	cher / chère
das ist teuer	ça coûte cher
meine liebe Marie	ma chère Marie

der Weg	le chemin
können Sie mir bitte den Weg zum Bahnhof zeigen?	pouvez-vous me montrer le chemin de la gare, s'il vous plaît?

heiß / warm	chaud
mir ist heiß / mir ist warm	j'ai chaud
es ist heiß / es ist warm	il fait chaud
die Hitze	la chaleur

der Freund	l'ami
die Freundin	l'amie
Pierre ist mein bester Freund	Pierre est mon meilleur ami

das Jahr	l'an
ich bin 20 Jahre alt	j'ai vingt ans
im Jahr zweitausendacht	en l'an deux mille huit
das Jahr (Zeitspanne)	l'année
jedes Jahr	chaque année
letztes Jahr	l'année dernière
nächstes Jahr	l'année prochaine

das Tier	l'animal
die Tiere	les animaux
auf einem Bauernhof gibt es viele Tiere	il y a beaucoup d'animaux dans une ferme

der August	août
im August	en août
der erste August	le premier août
der fünfzehnte August	le quinze août

rufen	appeler
er rief meinen Namen	il a appelé mon nom
heißen	s'appeler
wie heißen Sie? Ich heiße Jean	comment vous appelez-vous? Je m'appelle Jean

die Stunde / die Uhr	l'heure
wieviel Uhr ist es?	quelle heure est-il?
es ist fünf Uhr	il est cinq heures
um ein Uhr	à une heure
man braucht drei Stunden	il faut trois heures

glücklich	heureux
ich bin froh, Sie zu sehen	je suis heureux de vous voir
glücklicherweise	heureusement
glücklicherweise ist er nicht verletzt worden	heureusement, il n'a pas été blessé

gestern	hier
er ist gestern angekommen	il est arrivé hier

der Winter	l'hiver
im Winter	en hiver

der Mensch	l'homme
Pierre ist ein freundlicher Mensch	Pierre est un homme gentil

jemand	quelqu'un
jemand möchte Sie sprechen	quelqu'un a demandé à vous parler

die Tante	la tante
die Schwester meines Vaters ist meine Tante	la sœur de mon père est ma tante

spät	tard
bis später	à plus tard
spätestens	au plus tard

bitten	prier
bittesehr	je vous en prie
die Bitte	la prière

der Frühling	le printemps
im Frühling	au printemps

der nächste Tag	le lendemain
am folgenden Abend	le lendemain soir
von einem Tag zum anderen	de jour au lendemain

langsam	lent
er hat eine langsame Auffassungsgabe	il est lent à comprendre

der Brief	la lettre
hast du den Brief an Pierre geschrieben	as-tu écrit la lettre à Pierre

der Ort	les lieu
das Dorf ist ein berühmter Ort	ce village est un lieu célèbre

lesen	lire
haben Sie das Buch gelesen?	avez-vous lu ce livre?

hübsch	beau

hässlich	laid

schlank	mince

dick	gros

groß	grand

klein	petit

lebhaft	vif / plein de vie

ruhig	calme

interessant	intéressant

langweilig	ennuyeux

alt	vieux

jung	jeune

sie hat blaue Augen	elle a les yeux bleus

er trägt einen Bart	il porte la barbe

er trägt einen Schnurrbart	il porte la moustache

ich trage eine Brille	je porte des lunettes

sie ist blond	elle est blonde

er hat schwarze Haare	il a les cheveux noirs

er hat lange Haare	il a les cheveux longs

er hat kurze Haare	il a les cheveux courts

er hat krause Haare	il a les cheveux frisés

er hat glatte Haare	il a les cheveux lisses

warum	pourquoi
warum weinst du?	pourquoi pleures-tu?
warum nicht	pourquoi pas
deshalb	c'est pourquoi

können	pouvoir
könnten Sie mir helfen?	pourriez-vous m'aider?
ich kann nichts dafür	je n'y peux rien
darf ich Sie etwas fragen?	est-ce que je peux vous poser une question?

erster / erste / erstes	premier / première
an erster Stelle	en premier lieu
in erster Linie	en première ligne

nehmen	prendre
er hat mir mein Buch weggenommen	il m'a pris mon livre
sei vorsichtig!	prends garde!

fast / beinahe	presque
er kam fast zu spät	il était presque en retard
fast immer	presque toujours

das Problem	le problème
haben Sie das Problem gelöst?	avez-vous résolu ce problème?
kein Problem	pas de problème

nächster	prochain
nächster Samstag / am nächsten Samstag	samedi prochain
nächstes Mal	la prochaine fois
bis zum nächsten Mal	à la prochaine

der Professor	le professeur
wie heißt dein Mathematikprofessor?	comment s'appelle ton professeur de mathématiques?

eigen / sauber	propre
er trägt saubere Schuhe	il port des chaussures propres
ich habe es mit meinen eigenen Augen gesehen	je l'ai vu de mes propres yeux

vierzig	quarante
ich habe vierzig Euro ausgegeben	j'ai dépensé quarante euros

tragen	porter
bitte trag den Brief zur Post	porte la lettre à la poste, s'il te plaît
sie trägt eine gelbe Bluse	elle porte une blouse jaune

zweiter	second
öffnet eure Bücher, zweites Kapitel	ouvrez vos livres, second chapitre

vierzehn	quatorze
er ist vierzehn Jahre alt	il a quatorze ans

für	pour
das ist für dich	cela est pour toi

möglich	possible
so schnell wie möglich	le plus vite possible
die Möglichkeit	la possibilité
unmöglich	impossible

bekommen	recevoir
ich haben deinen Brief gestern bekommen	j'ai reçu ta lettre hier

zurückkommen	rentrer
sie ist früh zurückgekommen	elle est rentrée tôt

wiederholen	répéter
können Sie das Wort noch einmal wiederholen?	pouvez-vous répéter ce mot encore une fois?
die Wiederholung	la répétition

antworten	répondre
ich habe auf deinen Brief geantwortet	j'ai répondu à ta lettre
die Antwort	la réponse

null	zéro
drei Grad unter Null	trois degrés au-dessous de zéro

reichen / ausreichen / genug sein	suffire
das reicht jetzt aber!	ça suffit!

auf	sur
das Buch ist auf dem Tisch	le livre est sur la table

sicher	sûr
ich bin sicher, dass sie kommt	je suis sûr qu'elle viendra
sicher / natürlich	bien sûr

sich erinnern	se souvenir
ich erinnere mich gut an meine Ferien in Frankreich	je me souviens bien de mes vacances en France
ich erinnere mich, dass er mir das gesagt hat	je me souviens qu'il ma l'a dit
die Erinnerung	le souvenir

oft	souvent
wir treffen uns oft	nous nous recontrons souvent

Hast du heute Abend Zeit?	Tu es libre ce soir?

Wir könnten heute Abend ins Kino gehen	On pourrai aller au cinéma ce soir.

Hast du Lust, tanzen zu gehen?	As-tu envie d'aller danser?

Wie wär's mit einem Gläschen Wein?	Si on prenai un verre de vin?

Wollen wir einen Spaziergang machen?	On fait une promenade?

Super Idee!	Très bonne idée!

Einverstanden!	D'accord!

Um wie viel Uhr treffen wir uns?	On se recontre à quelle heure?

Um halb acht vor dem Kino?	À sept heures et demie devant le cinéma?

Nein, etwas später.	No, un peu plus tard.

Heute Abend habe ich leider keine Zeit.	Ce soir je n'ai malheureusement pas le temps.

Tut mir leid, ich gehe lieber ins Theater.	Désolé, je préfère aller au théâtre.

Ich tanze nicht gern.	Je n'aime pas danser.

Wie wär's mit morgen?	Et demain?

Morgen passt mir gut.	Demain, ça va.

Du hast schöne Augen.	Tu as de beaux yeux.

Danke, das ist sehr nett von dir.	Merci, cést très gentil de ta part.

Dein Französisch ist ausgezeichnet.	Ton français est excellent.

Kann ich dich bald wiedersehen?	Est-ce que je peux te revoir bientôt?

Ich begleite dich gern nach Hause.	Je t'accompagne volontiers à la maison.

Ich habe dich vermisst.	Tu m'as manqué.

betrachten	regarde
sehen Sie Sich das Foto an	regardez la photo
ich sehe fern	je regarde la télévision

der Tisch	la table
leg das Buch auf den Tisch	mets le livre sur la table

achtzig	quatre-vingts
einundachtzig	quatre-vingts-un
zweiundachtzig	quatre-vingts-deux

neunzig	quatre-vingts-dix
einundneunzig	quatre-vingts-onze
zweiundneunzig	quatre-vingts-douze

manchmal	quelquefois
er kommt manchmal	il vient quelquefois

das Bett	le lit
ins Bett gehen	aller au lit

das Buch	le livre
hast du das Buch gelesen?	as-tu lu ce livre?

lang	long / longue
das Zimmer ist drei Meter lang	la chambre fait trois mètres de long
die Länge	la longeur

lange	longtemps
vor langer Zeit	il y a longtemps
seit langem	depuis longtemps

schwer	lourd
der Tisch ist schwer	cette table est lourde

richtig / genau / gerade	juste
das ist richtig	c'est juste
er ist gerade abgefahren	il vient juste de partir
richtig / genau	justement
genau!	justement!

bis	jusqu'à
bis jetzt	jusqu'à maintenant
bis dass	jusqu'à ce que
bis ihr kommt	jusqu'à ce que vous veniez

der Tag	le jour
welcher Tag ist heute?	quel jour on est aujourd'hui?
jeden Tag	tous les jours
der Tag / der Tagesverlauf	la journée
ich war den Tag über bei Paul	j'ai passé la journée chez Paul
den ganzen Tag	tout la journée

das Mädchen	la jeune fille
Marie ist ein nettes Mädchen	Marie est une gentille jeune fille

Juni	juin
im Juni	en juin
der erste Juni	le premier juin
der fünfzehnte Juni	le quinze juin

Juli	juillet
im Juli	en juillet
der erste Juli	le premier juillet
der fünfzehnte Juli	le quinze juillet

der Garten	le jardin
Pierre ist im Garten	Pierre est dans le jardin

jung	jeune
Pierre ist ein junger Mann	Pierre est un jeune homme

Januar	janvier
im Januar	en janvier
der erste Januar	le premier janvier
der fünfzehnte Januar	le quinze janvier

Donnerstag	jeudi
letzter Donnerstag	jeudi dernier
nächster Donnerstag	jeudi prochain

der Herr	le monsieur
Zwei gut gekleidete Herren begleiten die Präsidentin.	Deux messieurs bien habillés accompagnent la présidente.

der Mann	l'homme
In der Nationalversammlung gibt es mehr Männer als Frauen.	À l'Assemblée, il y a plus d'hommes que de femmes.

Frau	madame
Während Ihres Praktikums wird sich Frau Martin um Sie kümmern.	C'est Madame Martin qui s'occupera de vous pendant votre stage.

die Frau	la femme
Es gibt ein Lied, das sagt, dass alle Frauen schön sind.	Il y a une chanson qui dit que toutes les femmes sont belles.

die Dame	la dame
Wer ist diese Dame neben dem Direktor?	Qui est cette dame à côté du directeur?

das Fräulein	la mademoiselle
Ich stelle Ihnen Fraulein Legrand, meine ältere Schwester, vor.	Je vous présente Mademoiselle Legrand, ma sœur aînée.

das Kind	l'enfant
Kinderreiche Familien haben selten mehr als vier Kinder.	Les familles nombreuses on rarement plus de quatre enfants.

der Junge	le garçon
Der erste Junge mit dem ich ausgegangen bin, hieß Thomas.	Le premier garçon avec qui je suis sortie s'appelait Thomas.

das Mädchen	la fille
Früher gingen Jungen und Mädchen nicht in die gleiche Schule.	Jadis, les garçons et les filles n'allaient pas à la même école.

nennen	appeler
Ich heiße Rudolf, aber man nennt mich Rudi.	Je m'appelle Rudolf, mais on m'appelle Rudi.

heißen	s'appeler
Wie heißt du? Ich heiße Jörg.	Comment tu t'appelles? Je m'appelle Jörg.

der Name	le nom
Martin ist der gebräuchlichste französische Name.	Martin es le nom français le plus courant.

der Nachname	le nom de famille
Mein Nachnahme ist Weber, aber Sie können Stefan zu mir sagen.	Mon nom de famille est Weber, mais vous pouvez m'appeler Stefan.

der Vorname	le prénom
Wie heißt du mit Vornamen?	C'est quoi, to prénom?

verheiratet	marié / mariée
Immer mehr nicht verheiratete Paare haben Kinder	De plus en plus de couples non mariés ont des enfants.

verwitwet	veuf / veuve
Mein Schwager ist verwitwet, aber er will nicht wieder heiraten.	Mon beau-frère est veuf, mais il ne veut pas se remarier.

getrennt	séparé / séparée
Sie sind seit fünf Jahren getrennt, aber sie treffen sich oft.	Ils sont séparés depuis cinq ans, mais ils se voient souvent.

die Person	la personne
Könnte ich einen Tisch für vier Personen reservieren?	Je pourrais réserver une table pour quatre personnes?

die Adresse	l'adresse
die Straße	la rue
die Hausnummer	le numéro de la maison

Um wie viel Uhr?	À quelle heure?
Um ein Uhr.	À une heure.
Um sieben Uhr.	À sept heures.
Um Viertel nach drei.	À trois heures et quart.
Um halb sieben.	À six heures et demie.
Um Viertel vor neun. À neuf heures moins le quart.
eine halbe Stunde früher	une demi-heure plus tôt
eine halbe Stunde später	une demi-heure plus tard

Montag	lundi
Dienstag	marid
Mittwoch 	mercredi
Donnerstag	jeudi
Freitag	vendredi
Samstag	samedi
Sonntag	dimanche

im Januar	en janvier
Februar	février
März	mars
April	avril
Mai	mai
Juni	juin
Juli	juillet
August	août
September	septembre
Oktober	octobre
November	novembre
Dezember	décembre

der Frühling	le printemps
der Sommer	un été
der Herbst	un automne
der Winter	un hiver
im Frühling	au printemps

im Oktober	en octobre
am ersten Oktober	en premier octobre
am fünfzehnten Oktober	en quinze octobre

das Auge	l'œil
die Augen	les yeux
sie hat grüne Augen	elle a les yeux verts

der Onkel	l'oncle
der Bruder meiner Mutter ist mein Onkel	le frère de ma mère est mon oncle

elfe	onze
mein Sohn ist elf Jahre alt	mon fils a once ans

das Ohr	l'oreille
ich habe Ohrenschmerzen	j'ai mal aux oreilles

der Flughafen	l'aeroport
er ist am Flughafen von Marseille angekommen	il est arrivé à l'aeroport de Marseille

kaufen	acheter
er hat ein neues Auto gekauft	il a acheté une nouvelle voiture

einverstanden	d'accord
ich bin einverstanden	je suis d'accord
ich stimme dir zu	je suis d'accord avec toi

der Unfall	l'accident
er hatte einen Unfall	il a eu un accident

in / nach / um	à
ich gehe nach Paris	je vais en Paris
in der Schule	à l'école
im Kino	au cinéma
um fünf Uhr	à cinq heures
diese Buch gehört Paul	ce livre est à Paul

erinnern	rappeler
darf ich Sie an Ihr Versprechen erinnern?	puis-je vous rappeler votre promesse?
sich erinnern	se rappeler
ich erinnere mich gut an meine Ferien in Frankreich	je se rappelle bien mes vacances en France

der Grund / das Recht	la raison
es gibt keinen Grund, böse zu sein	il n'y a pas de raison d'être flâché
du hast Unrecht	tu as tort
du hast Recht	tu as raison

was	quoi
an was denkst du?	à quoi penses-tu?
was gibt's Neues?	quoi de neuf?
womit kann ich Ihnen dienen?	en quoi puis-je vous servir?

fünfzehn	quinze
mein Sohn ist fünfzehn Jahre alt	mon fils a quinze ans

wer	qui
wer ist gekommen?	qui est venu?

das Gesicht	le visage
sie hat ein hübsches Gesicht	elle a un joli visage

schnell	vite
mach schnell!	vais vite!
so schnell wie möglich	le plus vite possible

da ist / da sind	voilà
da!	voilà!
da bin ich	me voilà
vor einem Jahr / seit einem Jahr	voilà un an

sehen	voir
er hat mich gesehen	il m'a vu

das Auto	la voiture
mit dem Auto fahren	aller en voiture

beenden / aufhören	finir
ich habe aufgehört zu lesen	j'ai fini de lire
das ist vorbei	c'est fini
das Ende	la fin
bis zum Ende	à la fin
Ende Januar	fin janvier

die Blume	la fleur
Rosen sind schöne Blumen	les roses sont de belles fleures

der Fluss	le fleuve
Paris liegt an einem Fluss, der Seine	Paris est situé sur un fleuve, la Seine

das Mal	la fois
dieses Mal	cette fois
jedes Mal	chaque fois
letztes Mal	la dernière fois
nächstes Mal	la prochaine fois
noch mal	encore une fois

verrückt / wahnsinnig	fou / fous / fol / fols / folle / folles
er ist total verrückt	il est complètement fou

oder	ou
hast du Pierre oder Colette gesehen?	as-tu vu Pierre ou Colette?

wo	où
wo wohnst du?	où habites-tu?
wohin gehst du?	où vas-tu?
woher kommst du?	d'où viens-tu?

ja	oui
hast du deine Hausaufgaben gemacht? Ja	as-tu fait les devoirs? Oui

öffnen	ouvrir
öffne bitte die Tür	ouvre la porte, s'il te plaît
geöffnet von neun bis fünf	ouvert de neuf à cinq heures

das Land	le pays
Frankreich ist ein wundervolles Land	la France est un pays merveilleux

lieb	brave
Er wird manchmal wütend, aber er ist ein lieber Kerl.	Il se met parfois en colère, mais c'est un brave type.

lieb / nett	gentil / gentille
Monique ist ein sehr liebes Mädchen.	Monique est une jeune fille très gentille.

gut / gütig	bon / bonne
Das ist eine wirklich gute Person, die hilft, wo sie nur kann.	C'est une personne vraiment bonne qui aide où elle peut.

freundlich	aimable
WärensSie so freundlich und würden diese Tür offen lassen?	Seriez-vous assez aimable pour laisser cette porte ouverte?

brav / artig	sage
Kinder, seid schön brav, ich bin in fünf Minuten wieder da.	Les envants, soyez bien sages, je revies dans cinq minutes.

der Charme	le charme
Man kann Charme haben, ohne schön zu sein.	On peut avoir du charme et ne pas être beau.

charmant	charmant / charmante
Man vergibt ihr all ihre Lügen, denn sie ist ja so charmant.	On lui pardonne tous ses mensonges, car elle est si charmante.

die Vernunft	la raison
Glücklicherweise hat die Vernunft ihn daran gehindert zu fahren.	Heureusement que la raison l'a empêché de conduire.

vernünftig	raisonnable
Also, sei vernünftig und mach keine Dummheiten!	Allons, sois raissonable et ne fais pas de bêtises.

ernst / ernsthaft	sérieux / sérieuse
Philippe ist ein sehr ernster junger Mann.	Philippe est un jeune homme très sérieux.

sympathisch	sympathique
Ich habe sie sofort sympathisch gefunden.	Je l'ai tout de suite trouvée sympathique.

ruhig	calme
Er bleibt ruhig, auch wenn es schlecht läuft.	Il reste calme même quand les choses vont mal.

still	tranquille
Ich hoffe, dass die Kinder heute still sind.	J'espère que les enfants seront tranquilles aujourd'hui.

komisch	comique
Die Szene war so komisch, dass alle Leute lauthals gelacht haben.	La scène était si comique que tout le monde a éclaté de rire.

der Mut	le courage
Nur Mut, wir sind schon fast am Ziel!	Allez, du courage, on est presque arrivés!

mutig	courageux / courageuse
Wenn ich mutiger wäre, würde ich ihr sagen, was ich denke.	Si j'étais plus courageux, je lui dirais ce que je pense.

die Dummheit	la bêtise
Er ist sich über seine Dummheit gar nicht im Klaren.	Il na se rend pas compte de sa bêtise.

dumm	bête
Das ist dumm! Ich habe wieder meine Schlüssel im Büro vergessen.	C'est bête! J'ai encore oublié mes clés au bureau.

böse / gemein	méchant / méchante
